vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
drt874;0;0;0;0
drt633;8537.11;6109.35;2427.76;6109.35
drt875;2053.58;1121.71;931.88;1121.71
drt634;10347.11;10347.11;0;28220.18
drt876;41933.58;38818.19;3115.39;65615.09
drt635;7736.08;7406.53;329.55;12588.87
drt877;6948.46;6052.72;895.74;10521.95
drt636;0;0;0;0
drt878;6788.26;5638;1150.26;14465.2
drt637;62200.74;30839.39;31361.35;51853.78
drt879;0;0;0;0
drt638;54104.92;27672.95;26431.97;34743.07
drt639;0;0;0;0
drt860;0;0;0;0
drt861;44111.13;16793.93;27317.21;37544
drt620;5490.55;4610.17;880.38;5834.57
drt862;39768.17;22407.78;17360.39;28484.36
drt621;0;0;0;0
drt863;7512.38;7124.9;387.48;15488.32
drt622;59232.58;40804.18;18428.4;55804.6
drt864;25592.49;20108.68;5483.81;29511.31
drt623;18076.17;15811.78;2264.39;25300.16
drt865;0;0;0;0
drt624;24091.62;21235.12;2856.5;50581.84
drt866;16027.79;15004.56;1023.23;31022.33
drt625;40846.07;22922.02;17924.06;29582.33
drt867;8616.53;6613.88;2002.65;13051.66
drt626;54824.91;25437.49;29387.42;31442.53
drt868;31708.77;30467.71;1241.06;67131.88
drt627;3834.3;2483.89;1350.4;2483.89
drt869;32398.46;31696.7;701.76;73737.66
drt628;13964.68;12984.47;980.21;21143.87
drt629;0;0;0;0
drt890;36673.65;33072.96;3600.68;68542.92
drt891;36653.85;36010.98;642.87;64380.63
drt650;53374.07;52995.21;378.87;108472.23
drt892;0;0;0;0
drt651;37020.42;31713.96;5306.46;66012.05
drt893;5695.33;5695.33;0;11806.82
drt410;15586.84;9928.75;5658.09;9928.75
drt652;26236.11;24983.24;1252.87;50434.87
drt894;32205.8;21431.05;10774.74;41146.51
drt411;28050.32;25723.72;2326.6;41293.4
drt653;51026.09;21447.4;29578.7;27486.31
drt895;3161.82;2823.38;338.44;2823.38
drt412;2746.69;2388.75;357.93;2388.75
drt654;74174.39;25508.31;48666.09;26232.39
drt896;68344.63;32730.42;35614.21;38847.79
drt413;0;0;0;0
drt655;67411.97;33451.55;33960.42;45181.67
drt897;9983.64;8011.13;1972.51;14062.7
drt414;5219.6;5074.79;144.81;17179.68
drt656;0;0;0;0
